latitude,longitude,school_id,school_name,Grades,school_type,city,address,phone,fax,website,overview_url,ratings_url,reviews_url,freeandreducedLunch
33.65786,-84.41007,3653,Hapeville Charter Middle School,Middle,charter,Hapeville,"3510 Atlanta Ave, Hapeville, GA  30354",(404) 767-7730,(678) 576-0342,,http://www.greatschools.org/georgia/hapeville/3653-Hapeville-Charter-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3653&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3653&s_cid=gsapi,78.7879
33.769638,-84.49872,3023,Harper-Archer Middle School,Middle,public,Atlanta,"3399 Collier Dr NW, Atlanta, GA  30331",(404) 802-6500,(404) 699-4569,http://www.atlanta.k12.ga.us/Domain/2598,http://www.greatschools.org/georgia/atlanta/3023-Harper-Archer-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3023&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3023&s_cid=gsapi,93.956
34.04063,-84.28188,1017,Haynes Bridge Middle School,Middle,public,Alpharetta,"10665 Haynes Bridge Rd, Alpharetta, GA  30022",(770) 740-7030,(770) 667-2842,,http://www.greatschools.org/georgia/alpharetta/1017-Haynes-Bridge-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1017&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1017&s_cid=gsapi,28.9355
33.867214,-84.25278,796,Henderson Middle School,Middle,public,Chamblee,"2830 Henderson Mill Rd, Chamblee, GA  30341",(678) 874-2902,(678) 874-2910,,http://www.greatschools.org/georgia/chamblee/796-Henderson-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=796&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=796&s_cid=gsapi,52.1356
33.993458,-84.28346,1018,Holcomb Bridge Middle School,Middle,public,Alpharetta,"2700 Holcomb Bridge Rd, Alpharetta, GA  30022",(470) 254-5280,(770) 643-3333,http://school.fultonschools.org/ms/holcombbridge/Pages/default.aspx,http://www.greatschools.org/georgia/alpharetta/1018-Holcomb-Bridge-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1018&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1018&s_cid=gsapi,55.7377
34.100937,-84.281136,3657,Hopewell Middle School,Middle,public,Milton,"13060 Cogburn Rd, Milton, GA  30004",(678) 297-3240,(678) 297-3250,,http://www.greatschools.org/georgia/milton/3657-Hopewell-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3657&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3657&s_cid=gsapi,15.5679
33.78231,-84.36277,35,Inman Middle School,Middle,public,Atlanta,"774 Virginia Ave Ne, Atlanta, GA  30306",(404) 802-3200,(404) 853-4085,http://www.inmanmiddleschool.org/joomlaroot/,http://www.greatschools.org/georgia/atlanta/35-Inman-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=35&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=35&s_cid=gsapi,31.3953
33.76075,-84.41201,48,Kennedy Middle School,Middle,public,Atlanta,"225 James P Brawley Dr Nw, Atlanta, GA  30314",(404) 802-3600,(404) 330-4271,http://www.apskids.org/kennedy/,http://www.greatschools.org/georgia/atlanta/48-Kennedy-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=48&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=48&s_cid=gsapi,99.0596
33.738453,-84.37998,34,King Middle School,Middle,public,Atlanta,"545 Hill St Se, Atlanta, GA  30312",(404) 802-5400,(404) 330-4196,http://www.apskids.org/king/,http://www.greatschools.org/georgia/atlanta/34-King-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=34&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=34&s_cid=gsapi,94.2755
33.71558,-84.11263,3042,Lithonia Middle School,Middle,public,Lithonia,"2451 Randall Ave, Lithonia, GA  30058",(678) 875-0702,(678) 875-0710,,http://www.greatschools.org/georgia/lithonia/3042-Lithonia-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3042&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3042&s_cid=gsapi,87.4138
33.66674,-84.39541,29,Long Middle School,Middle,public,Atlanta,"3200 Latona Dr Sw, Atlanta, GA  30354",(404) 802-4800,(404) 669-2266,http://www.apskids.org/long/,http://www.greatschools.org/georgia/atlanta/29-Long-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=29&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=29&s_cid=gsapi,96.0208
33.73449,-84.20234,2591,Mary Mcleod Bethune Middle School,Middle,public,Decatur,"5200 Covington Hwy, Decatur, GA  30035",(678) 875-0302,(678) 875-0310,,http://www.greatschools.org/georgia/decatur/2591-Mary-Mcleod-Bethune-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2591&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2591&s_cid=gsapi,91.8146
33.7187,-84.29662,708,Mcnair Middle School,Middle,public,Decatur,"2190 Wallingford Dr, Decatur, GA  30032",(678) 874-5102,(678) 874-5110,,http://www.greatschools.org/georgia/decatur/708-Mcnair-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=708&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=708&s_cid=gsapi,92.3567
33.59375,-84.48414,1024,Mcnair Middle School,Middle,public,College-Park,"2800 Burdett Rd, College Park, GA  30349",(770) 991-4160,(770) 991-4165,,http://www.greatschools.org/georgia/college-park/1024-Mcnair-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1024&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1024&s_cid=gsapi,95.0549
33.72423,-84.18374,794,Miller Grove Middle School,Middle,public,Decatur,"2215 Miller Rd, Decatur, GA  30035",(678) 676-8902,(678) 676-8910,,http://www.greatschools.org/georgia/decatur/794-Miller-Grove-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=794&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=794&s_cid=gsapi,88.5093
33.6049,-84.44756,464,North Clayton Middle School,Middle,public,College-Park,"5517 West Fayetteville Rd, College Park, GA  30349",(770) 994-4025,(770) 994-4028,,http://www.greatschools.org/georgia/college-park/464-North-Clayton-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=464&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=464&s_cid=gsapi,92.5743
34.095837,-84.3366,1013,Northwestern Middle School,Middle,public,Alpharetta,"12805 Birmingham Hwy, Alpharetta, GA  30004",(770) 667-2870,(770) 667-2878,,http://www.greatschools.org/georgia/alpharetta/1013-Northwestern-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1013&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1013&s_cid=gsapi,8.49881
33.68909,-84.46585,2782,Paul D. West Middle School,Middle,public,East-Point,"2376 Headland Dr, East Point, GA  30344",(404) 669-8130,(404) 763-5529,,http://www.greatschools.org/georgia/east-point/2782-Paul-D.-West-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2782&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2782&s_cid=gsapi,90.4145
33.93153,-84.2965,801,Peachtree Middle School,Middle,charter,Atlanta,"4664 North Peachtree Rd, Atlanta, GA  30338",(678) 676-7702,(678) 676-7710,,http://www.greatschools.org/georgia/atlanta/801-Peachtree-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=801&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=801&s_cid=gsapi,33.0357
33.70877,-84.38744,56,Price Middle School,Middle,public,Atlanta,"1670 Benjamin Weldon Bickers, Atlanta, GA  30315",(404) 802-6300,(404) 624-2118,http://www.apskids.org/price/home.html,http://www.greatschools.org/georgia/atlanta/56-Price-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=56&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=56&s_cid=gsapi,93.311
33.74177,-84.15704,3043,Redan Middle School,Middle,public,Lithonia,"1775 Young Rd, Lithonia, GA  30058",(678) 874-7902,(678) 874-7910,,http://www.greatschools.org/georgia/lithonia/3043-Redan-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3043&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3043&s_cid=gsapi,84.7085
33.616383,-84.62139,3890,Renaissance Middle School,Middle,public,Fairburn,"7155 Hall Rd, Fairburn, GA  30213",(770) 306-4330,,,http://www.greatschools.org/georgia/fairburn/3890-Renaissance-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3890&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3890&s_cid=gsapi,81.3285
33.76778,-84.29928,676,Renfroe Middle School,Middle,public,Decatur,"220 West College Ave, Decatur, GA  30030",(404) 370-4440,(404) 370-4449,,http://www.greatschools.org/georgia/decatur/676-Renfroe-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=676&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=676&s_cid=gsapi,29.1121
33.67618,-84.17183,694,Salem Middle School,Middle,public,Lithonia,"5333 Salem Rd, Lithonia, GA  30038",(678) 676-9402,(678) 676-9410,,http://www.greatschools.org/georgia/lithonia/694-Salem-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=694&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=694&s_cid=gsapi,79.7166
33.700134,-84.5616,3696,Sandtown Middle School,Middle,public,Atlanta,"5400 Campbellton Rd Sw, Atlanta, GA  30331",(404) 346-6500,(404) 346-6510,,http://www.greatschools.org/georgia/atlanta/3696-Sandtown-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3696&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3696&s_cid=gsapi,62.5436
33.996796,-84.33809,988,Sandy Springs Charter Middle School,Middle,charter,Atlanta,"8750 Pride Place, Atlanta, GA  30350",(770) 552-4970,(404) 763-5529,http://www.sandyspringsms.com,http://www.greatschools.org/georgia/atlanta/988-Sandy-Springs-Charter-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=988&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=988&s_cid=gsapi,69.4064
33.77549,-84.1156,792,Stephenson Middle School,Middle,public,Stone-Mountain,"922 Stephenson Rd, Stone Mountain, GA  30087",(678) 676-4402,(678) 676-4410,,http://www.greatschools.org/georgia/stone-mountain/792-Stephenson-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=792&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=792&s_cid=gsapi,76.1596
33.83149,-84.212,3780,Stone Mountain Middle School,Middle,public,Stone-Mountain,"4293 Sarr Parkway, Stone Mountain, GA  30083",(678) 676-4802,(678) 676-4810,http://www.dekalb.k12.ga.us/stonemountainms/,http://www.greatschools.org/georgia/stone-mountain/3780-Stone-Mountain-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3780&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3780&s_cid=gsapi,89.273
34.05272,-84.20872,1033,Taylor Road Middle School,Middle,public,Alpharetta,"5150 Taylor Rd, Alpharetta, GA  30022",(770) 740-7090,(770) 619-5609,,http://www.greatschools.org/georgia/alpharetta/1033-Taylor-Road-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1033&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1033&s_cid=gsapi,17.3597
33.80504,-84.17359,3738,The Champion Middle Theme School,Middle,public,Stone-Mountain,"5265 Mimosa Dr, Stone Mountain, GA  30083",(678) 504-4302,,,http://www.greatschools.org/georgia/stone-mountain/3738-The-Champion-Middle-Theme-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3738&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3738&s_cid=gsapi,61.6954
33.84648,-84.21446,3712,Tucker Middle School,Middle,public,Tucker,"2160 Idlewood Rd, Tucker, GA  30084",(678) 875-0902,(678) 875-0910,,http://www.greatschools.org/georgia/tucker/3712-Tucker-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3712&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3712&s_cid=gsapi,72.8723
34.06841,-84.23126,1012,Webb Bridge Middle School,Middle,public,Alpharetta,"4455 Webb Bridge Rd, Alpharetta, GA  30005",(770) 667-2940,(770) 667-2948,,http://www.greatschools.org/georgia/alpharetta/1012-Webb-Bridge-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1012&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1012&s_cid=gsapi,9.31953
33.670246,-84.481,1025,Woodland Middle School,Middle,public,East-Point,"2745 Stone Rd, East Point, GA  30344",(404) 346-6420,(404) 305-2190,http://www.fultonschools.org/school/woodlandms/,http://www.greatschools.org/georgia/east-point/1025-Woodland-Middle-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1025&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1025&s_cid=gsapi,91.131
33.75495,-84.513725,8476,Adamsville Primary School,Other,public,Atlanta,"286 Wilson Mill Rd Sw, Atlanta, GA  30331",(404) 802-4300,,,http://www.greatschools.org/georgia/atlanta/8476-Adamsville-Primary-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8476&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8476&s_cid=gsapi,
34.068466,-84.30014,3614,Amana Academy,Other,charter,Alpharetta,"285 South Main Street, Alpharetta, GA  30009",(678) 624-0989,(678) 624-0892,http://www.amanaacademy.org/,http://www.greatschools.org/georgia/alpharetta/3614-Amana-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3614&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3614&s_cid=gsapi,21.6981
33.674713,-84.39931,2653,Aps-Forrest Hills Academey,Other,public,Atlanta,"2930 Forrest Hills Dr Sw, Atlanta, GA  30315",(404) 591-7275,(404) 792-5998,,http://www.greatschools.org/georgia/atlanta/2653-Aps-Forrest-Hills-Academey/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2653&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2653&s_cid=gsapi,98.8095
33.80256,-84.24012,3018,Atlanta Area School For The Deaf,Other,public,Clarkston,"890 North Indian Creek Dr, Clarkston, GA  30021",(404) 298-4868,,,http://www.greatschools.org/georgia/clarkston/3018-Atlanta-Area-School-For-The-Deaf/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3018&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3018&s_cid=gsapi,75.2427
33.843502,-84.40787,8627,Atlanta Classical Academy,Other,charter,Atlanta,"3260 Northside Drive, Atlanta, GA  30305",(404) 369-3500,(404) 795-1049,http://www.atlantaclassical.org/,http://www.greatschools.org/georgia/atlanta/8627-Atlanta-Classical-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8627&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8627&s_cid=gsapi,
33.76357,-84.50938,6537,Atlanta Heights Charter School,Other,charter,Atlanta,"3712 Martin Luther King Jr Dr SW, Atlanta, GA  30331",(404) 472-3003,(678) 264-2132,http://www.nhaschools.com/schools/atlantaheights/en/pages/default.aspx,http://www.greatschools.org/georgia/atlanta/6537-Atlanta-Heights-Charter-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6537&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6537&s_cid=gsapi,92.2787
33.75552,-84.40598,6544,Atlanta Preparatory Academy,Other,charter,Atlanta,"569 Martin Luther King Jr Dr, Atlanta, GA  30314",(404) 492-5362,,,http://www.greatschools.org/georgia/atlanta/6544-Atlanta-Preparatory-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6544&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6544&s_cid=gsapi,60.9977
33.601727,-84.55065,6934,Atlanta Youth Detention Center,Other,public,College-Park,"5651 Stonewall Tell Rd, College Park, GA  30349",(404) 656-4522,,,http://www.greatschools.org/georgia/college-park/6934-Atlanta-Youth-Detention-Center/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6934&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6934&s_cid=gsapi,
33.77233,-84.4935,30,Bazoline E. Usher/Collier Heights Elmentary School,Other,public,Atlanta,"631 Harwell Rd Nw, Atlanta, GA  30318",(404) 802-5700,(404) 699-4569,http://www.apskids.org/usher/B.%20E.%20USHER%20ELEMENTARY%20SCHOOL.html,http://www.greatschools.org/georgia/atlanta/30-Bazoline-E.-Usher-Collier-Heights-Elmentary-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=30&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=30&s_cid=gsapi,95.7983
33.64547,-84.54421,6444,Fulton Leadership Academy,Other,charter,Atlanta,"4141 Old Fairburn Rd, Atlanta, GA  30349",(404) 472-3529,,,http://www.greatschools.org/georgia/atlanta/6444-Fulton-Leadership-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6444&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6444&s_cid=gsapi,56.3291
33.79003,-84.23435,3647,Gateway To College Academy,Other,charter,Clarkston,"555 North Indian Creek Dr, Clarkston, GA  30021",(678) 891-3220,(404) 244-5109,,http://www.greatschools.org/georgia/clarkston/3647-Gateway-To-College-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3647&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3647&s_cid=gsapi,27.3585
33.52332,-84.686516,3734,Georgia Baptist Chidlren's Home And Family Ministr,Other,public,Palmetto,"9250 Hutcheson Ferry Rd, Palmetto, GA  30268",(770) 463-3344,,,http://www.greatschools.org/georgia/palmetto/3734-Georgia-Baptist-Chidlren's-Home-And-Family-Ministr/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3734&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3734&s_cid=gsapi,84.2105
33.613194,-84.40709,6653,Georgia Cyber Academy,Other,charter,Atlanta,"503 Oak Place, Suite 540, Atlanta, GA  30349",(866) 523-3162,,www.k12.com/gca,http://www.greatschools.org/georgia/atlanta/6653-Georgia-Cyber-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6653&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6653&s_cid=gsapi,
33.5917,-84.49932,6618,Hapeville Charter Career Academy,Other,charter,Atlanta,"6045 Buffington Rd, Atlanta, GA  30349",(404) 766-0101,,,http://www.greatschools.org/georgia/atlanta/6618-Hapeville-Charter-Career-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6618&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6618&s_cid=gsapi,77.0093
33.68223,-84.498474,6644,Heritage Preparatory Academy School,Other,charter,Atlanta,"3350 Greenbriar Parkway Sw, Atlanta, GA  30331",,,,http://www.greatschools.org/georgia/atlanta/6644-Heritage-Preparatory-Academy-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6644&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6644&s_cid=gsapi,90.4348
33.79042,-84.36503,3769,Hillside Conant School,Other,public,Atlanta,"690 Courtenay Dr Ne, Atlanta, GA  30306",(404) 875-4551,,http://www.hside.org/,http://www.greatschools.org/georgia/atlanta/3769-Hillside-Conant-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3769&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3769&s_cid=gsapi,94.2857
34.07812,-84.30111,1021,Independence Alternative School,Other,public,Alpharetta,"86 School Dr, Alpharetta, GA  30004",(770) 521-7611,(770) 643-3335,,http://www.greatschools.org/georgia/alpharetta/1021-Independence-Alternative-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1021&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1021&s_cid=gsapi,40.5303
34.06176,-84.31502,8516,International Charter School of Atlanta,Other,charter,Roswell,"Northmeadow Parkway, Roswell, GA  30076",(678) 667-7324,,www.icsatlanta.org,http://www.greatschools.org/georgia/roswell/8516-International-Charter-School-Of-Atlanta/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8516&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8516&s_cid=gsapi,
33.8028,-84.2901,2742,International Community School,Other,charter,Decatur,"2418 Wood Trail Ln, Decatur, GA  30033",(404) 499-8969,(404) 499-8968,,http://www.greatschools.org/georgia/decatur/2742-International-Community-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2742&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2742&s_cid=gsapi,65.2742
33.82559,-84.326744,3863,International Student Center,Other,public,Atlanta,"2383 North Druid Hills Rd Ne, Atlanta, GA  30329",(678) 676-6602,,,http://www.greatschools.org/georgia/atlanta/3863-International-Student-Center/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3863&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3863&s_cid=gsapi,97.9021
33.76821,-84.37454,6545,Intown Charter Academy,Other,charter,Atlanta,"386 Pine St Ne, Atlanta, GA  30308",(404) 881-1030,(404) 870-0086,http://www.intownacademy.org/,http://www.greatschools.org/georgia/atlanta/6545-Intown-Charter-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6545&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6545&s_cid=gsapi,78.5211
33.74616,-84.327484,6647,Ivy Prep Academy At Kirkwood For Girls School,Other,charter,Atlanta,"1807 Memorial Dr Se, Atlanta, GA  30317",(678) 451-4094,,,http://www.greatschools.org/georgia/atlanta/6647-Ivy-Prep-Academy-At-Kirkwood-For-Girls-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6647&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6647&s_cid=gsapi,71.8182
33.74616,-84.327484,6646,Ivy Preparatory Young Men's Leadership Academy School,Other,charter,Atlanta,"1807 Memorial Dr Se, Atlanta, GA  30317",(678) 451-4094,,,http://www.greatschools.org/georgia/atlanta/6646-Ivy-Preparatory-Young-Men's-Leadership-Academy-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6646&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6646&s_cid=gsapi,70.4434
33.75582,-84.45185,6635,KIPP Atlanta Collegiate,Other,charter,Atlanta,"98 Anderson Ave, Atlanta, GA  30314",(404) 326-4858,,,http://www.greatschools.org/georgia/atlanta/6635-KIPP-Atlanta-Collegiate/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6635&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6635&s_cid=gsapi,70.7692
33.67473,-84.43019,3050,Kipp South Fulton Academy School,Other,charter,Atlanta,"1286 Washington Ave, Atlanta, GA  30344",(678) 278-0160,(678) 278-0160,http://kippsouthfulton.org/,http://www.greatschools.org/georgia/atlanta/3050-Kipp-South-Fulton-Academy-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3050&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3050&s_cid=gsapi,71.5625
33.742462,-84.435,6441,Kipp Strive Academy,Other,charter,Atlanta,"1444 Lucile Ave Sw, Atlanta, GA  30310",(404) 753-1530,,,http://www.greatschools.org/georgia/atlanta/6441-Kipp-Strive-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6441&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6441&s_cid=gsapi,76.1364
33.742462,-84.435,8475,KIPP Strive Primary,Other,charter,Atlanta,"1444 Lucile Ave Sw, Atlanta, GA  30310",(404) 924-6310,,,http://www.greatschools.org/georgia/atlanta/8475-KIPP-Strive-Primary/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8475&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8475&s_cid=gsapi,
33.68876,-84.366554,6440,KIPP Vision Academy,Other,charter,Atlanta,"660 McWilliams Road, Atlanta, GA  30315",(404) 537-5252,,www.kippmetroatlanta.org,http://www.greatschools.org/georgia/atlanta/6440-KIPP-Vision-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6440&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6440&s_cid=gsapi,92.7374
33.68876,-84.366554,8523,KIPP Vision Primary School,Other,charter,Atlanta,"660 McWilliams Road, Atlanta, GA  30315",(404) 537-5252,,www.kippmetroatlanta.org,http://www.greatschools.org/georgia/atlanta/8523-KIPP-Vision-Primary-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8523&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8523&s_cid=gsapi,
33.75702,-84.41794,3025,Kipp West Atlanta Young Scholars Academy,Other,charter,Atlanta,"80 Joseph East Lowery Blvd Nw, Atlanta, GA  30314",(404) 475-1941,(404) 475-1946,http://www.kippways.org/,http://www.greatschools.org/georgia/atlanta/3025-Kipp-West-Atlanta-Young-Scholars-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3025&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3025&s_cid=gsapi,79.1667
33.91448,-84.32006,800,Kittredge Magnet School,Other,public,Atlanta,"1663 East Nancy Creek Dr Ne, Atlanta, GA  30319",(678) 874-6602,(678) 874-6610,kittredgemagnet.com,http://www.greatschools.org/georgia/atlanta/800-Kittredge-Magnet-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=800&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=800&s_cid=gsapi,12.1718
