OBJECTID,Apartment_Name,Latitude,Longitude,Place_ID,Zip,Website,Address,City,Zip,Map,Phone,Block_Group,Jobs,Retail,Rent,,
805,Ashley Forest Apartments,34.004415,-84.278574,ChIJM-NpkKQK9YgRitxPRigE7J8,30022,http://www.ashleyforestapts.com/,9230 Nesbit Ferry Rd, Alpharetta, GA 30022,https://maps.google.com/?cid=11523590117559098506,(770) 642-4897,1.31E+11,0.79781,2605.41375,1511.5,,
190,Ashley Vista Apartments,33.708272,-84.145822,ChIJ9w7_U6ut9YgRBxfkyYnhPgI,30038,http://www.ashleyvista.com/,100 Camellia Ln, Lithonia, GA 30058,https://maps.google.com/?cid=161814618545854215,(770) 766-7972,1.31E+11,0.16023,1821.40635,1248.829956,,
186,Ashley West End,33.73502,-84.41492,ChIJMbPgAxUD9YgRY0oBtjIXjKo,30310,http://www.ashleywestend.com/,717 Lee St SW, Atlanta, GA 30310,https://maps.google.com/?cid=12289222989756582499,(877) 741-5933,1.31E+11,5.19716,3297.39744,506.700989,,
77,Ashton Browns Mill,33.681114,-84.367513,ChIJ--PGtBEC9YgRtZi3xJ6O2yU,30354,http://www.ashtonbrownsmill.com/,500 Cleveland Ave SE, Atlanta, GA 30354,https://maps.google.com/?cid=2727930811859310773,(888) 707-9292,1.31E+11,1.09435,1935.39648,522.879028,,
104,Aspen Courts,33.70996,-84.444329,ChIJCcnLsC4d9YgRI3UQKBiE0fs,30311, ,1631 Stanton Rd SW, Atlanta, GA 30311,https://maps.google.com/?cid=18145429612938687779,(404) 767-0297,1.31E+11,1.03891,1912.39527,432.602997,,
822,Aspen Pointe Apartments,34.030523,-84.320422,ChIJfbs8cNJ09YgRD7itvBWvRO4,30009,http://www.jamcoproperties.com/property/26/Aspen-Pointe-Apartments,1300 Gran Crique Dr, Roswell, GA 30076,https://maps.google.com/?cid=17169040187337848847,(888) 653-9489,1.31E+11,3.44881,4606.41321,1107.650024,,
128,Aspen Woods,33.702767,-84.276323,ChIJi3vE83sA9YgRxNR08_wln74,30034,http://aspenwoods.smpmgt.com/,3379 Flat Shoals Rd, Decatur, GA 30034,https://maps.google.com/?cid=13735739156849808580,(404) 241-2472,1.31E+11,2.48725,2344.40134,870.46698,,
623,Aspire Lenox Park Apartments,33.851729,-84.349218,ChIJqwsIsq4I9YgRTLqCSGofOg8,30319,http://www.aspirelenoxpark.com/,1050 Lenox Park Blvd NE, Atlanta, GA 30319,https://maps.google.com/?cid=1097224000561658444,(404) 869-1000,1.31E+11,15.24826,9711.40451,2867.360107,,
739,Atlanta Accommodations,33.926502,-84.335027,ChIJbUsVvF0J9YgR2nGU0fVeqdU,30338,http://www.furnished-apts.com/,4780 Ashford Dunwoody Rd Suite A-422, Atlanta, GA 30338,https://maps.google.com/?cid=15395941211018916314,(770) 573-7686,1.31E+11,14.0924,7915.40844,1316.880005,,
325,Atlanta Apartment Finders - RentalsGoneWild.com,33.771541,-84.381343,ChIJd3BEXW4E9YgRETdcWQdXtxw,30332,http://www.rentalsgonewild.com/,625 Piedmont Ave NE #2029, Atlanta, GA 30308,https://maps.google.com/?cid=2069218242875635473,(404) 921-2519,1.31E+11,31.05983,5928.40027,1376.790039,,
376,Atlantic Star Ice House Lofts,33.773136,-84.288837,ChIJaz-L8EAH9YgRKa93kzN4DEA,30030,http://bradenfellman.com/apartments/icehouse/,105 Sycamore Pl, Decatur, GA 30030,https://maps.google.com/?cid=4615195881060675369,(404) 377-5251,1.31E+11,17.0952,3812.40365,810.291016,,
639,Atlas Lavista Hills,33.85029,-84.249631,ChIJ61SHmeen9YgRky0uXpMAgfo,30345,http://www.atlaslavistahills.com/,2200 Parklake Dr NE, Atlanta, GA 30345,https://maps.google.com/?cid=18050709414417935763,(770) 621-4144,1.31E+11,7.79633,4562.4084,2170.51001,,
256,Auburn Glenn Apartments,33.75294,-84.371815,ChIJR6o3b_QD9YgROF6izpdeCzE,30312,http://www.auburnglenn.com/,49 Boulevard SE, Atlanta, GA 30312,https://maps.google.com/?cid=3534022338702106168,(404) 584-1300,1.31E+11,11.05396,5005.39979,828.862976,,
598,Audubon Briarcliff Apartments,33.838281,-84.309303,ChIJ7aI0m9QH9YgRxiGckNNu9Ak,30329,http://www.audubonbriarcliff.com/,3120 Briarcliff Rd NE, Atlanta, GA 30329,https://maps.google.com/?cid=717320095602057670,(404) 321-6566,1.31E+11,1.89905,3694.40688,1217.589966,,
189,Autumn Cove,33.707141,-84.137999,ChIJ_VYXWqmt9YgRQbwN72OSrxk,30038, ,6200 Hillandale Dr, Lithonia, GA 30058,https://maps.google.com/?cid=1850858929782635585,(770) 981-5460,1.31E+11,0.16023,1821.40635,1248.829956,,
9,Autumn Hills Apartments,33.58719,-84.534515,ChIJL3gSMk3h9IgRI_uD_siXGGE,30291, ,4483 Flat Shoals Rd, Union City, GA 30291,https://maps.google.com/?cid=6996508910639381283,(770) 969-8486,1.31E+11,0.54586,1452.38719,756.487976,,
547,Avalon on Montreal- Clarkston,33.81525,-84.245419,ChIJCRcfHkGo9YgRjUQ7FrXZiY8,30021,http://www.avalononmontreal.com/,1086 Montreal Rd, Clarkston, GA 30021,https://maps.google.com/?cid=10343037391018345613,(404) 296-8516,1.31E+11,1.24914,3249.40688,1053.040039,,
305,Avalon Park Apartments - Atlanta,33.776395,-84.477687,ChIJr6E9XHYb9YgReDqbsv46S4g,30318,http://www.avalonparkapts.com/,2798 W Peek Rd NW, Atlanta, GA 30318,https://maps.google.com/?cid=9821008278004120184,(404) 799-3131,1.31E+11,0.73264,1953.39671,537.921997,,
62,Avalon Ridge,33.672105,-84.387608,ChIJy5XMsnkC9YgRMxGYsd5v-94,30354,http://www.avalonridgeapts.com/,183 Mt Zion Rd SE, Atlanta, GA 30354,https://maps.google.com/?cid=16067559097827332403,(404) 343-7200,1.31E+11,3.93038,2028.39569,851.283997,,
61,Avalon Ridge Apartments- Atlanta,33.67181,-84.387554,ChIJjZXMsnkC9YgRqpB_JvieGDw,30388,http://www.avalonridgeapts.com/,183 Mt Zion Rd SE, Atlanta, GA 30354,https://maps.google.com/?cid=4330385830351704234,(404) 343-7200,1.31E+11,3.93038,2028.39569,851.283997,,
545,Avana Lenox,33.826302,-84.357142,ChIJzRHoqeEF9YgRg7ONTjNe_18,30324,http://www.avanalenox.com/,925 Canterbury Rd NE, Atlanta, GA 30324,https://maps.google.com/?cid=6917351127118623619,(404) 233-5900,1.31E+11,5.87633,7736.40336,1997.140015,,
391,Avana Westside Apartments,33.788675,-84.421786,ChIJUdzH78ME9YgRUROZ5CwZ-Zg,30377,http://www.avanawestside.com/,1040 Huff Rd NW, Atlanta, GA 30318,https://maps.google.com/?cid=11022869243570492241,(404) 367-9378,1.31E+11,6.63348,4035.39974,1126.280029,,
636,Avenues 85 Apartments,33.853249,-84.296701,ChIJBSIr9XEI9YgRNHKq9t_m1ag,30345,https://www.facebook.com/Avenues85Apts/,2515 Northeast Expy, Atlanta, GA 30345,https://maps.google.com/?cid=12165883818001723956,(404) 633-2675,1.31E+11,1.89905,3694.40688,1217.589966,,
364,Avery Glen Apartments,33.770799,-84.290784,ChIJ90P-WT8H9YgRsybiTyvFDbE,30030,http://www.rampartnersllc.com/,339 E College Ave, Decatur, GA 30030,https://maps.google.com/?cid=12758070109224969907,(404) 687-8100,1.31E+11,3.80099,3322.40326,2452.219971,,
24,Avery Park Townhomes,33.647414,-84.474609,ChIJcd1dj_Pi9IgRhQK0SXkHw1c,30337, ,2609 Charlestown Dr, College Park, GA 30337,https://maps.google.com/?cid=6323906519267279493,(404) 762-9606,1.31E+11,0.5406,1989.39183,805.145996,,
395,Avondale Station Apartments,33.774829,-84.275467,ChIJbYcgZl4H9YgRp1yW-gPbt88,30030,http://www.avondalestationapts.com/,703 Twin Oaks Dr, Decatur, GA 30030,https://maps.google.com/?cid=14967672696724675751,(404) 373-1643,1.31E+11,1.69213,3493.40415,1075.949951,,
818,Avonlea on the River,34.014558,-84.181902,ChIJTaf56gOi9YgRqMARxCz9YvY,30097,http://www.avonleaontheriver.com/,6015 State Bridge Rd, Johns Creek, GA 30097,https://maps.google.com/?cid=17754031049757802664,(770) 232-4600,1.31E+11,2.31807,3229.41856,2790.959961,,
741,Axis at Perimeter Apartments,33.926723,-84.334716,ChIJU1kUKVoJ9YgRFjLHgcL2NC0,30346,http://www.axisatperimeter.com/,8 Perimeter Center E, Atlanta, GA 30346,https://maps.google.com/?cid=3257499745757114902,(678) 443-9500,1.31E+11,14.0924,7915.40844,1316.880005,,
836,Aylesbury Farms Apartments,34.04879,-84.181449,ChIJ78yCXc2Y9YgRkAF-bLHqfX8,30097, ,6115 Abbotts Bridge Rd, Johns Creek, GA 30097,https://maps.google.com/?cid=9186756862655988112,(770) 476-5515,1.31E+11,0.7565,2084.41935,2326.070068,,
278,Azalea Gardens Apartments,33.763859,-84.423574,ChIJp8fwwKYE9YgRCNvtA8b_4Pg,30314, ,324 Archer Way NW, Atlanta, GA 30314,https://maps.google.com/?cid=17933614942123842312,(404) 584-6101,1.31E+11,0.74582,3260.39855,723.177002,,
790,Azalea Park at Sandy Springs,33.992734,-84.346439,ChIJs_-MPmUL9YgRWMad6c7NQcc,30350,http://www.gscapts.com/apartments/sandy_springs_ga/zip_30350/gsc/4526/,8805 Dunwoody Place Dr, Sandy Springs, GA 30350,https://maps.google.com/?cid=14357983375600240216,(888) 634-8719,1.31E+11,2.56054,2395.41105,938.481995,,
690,Azalea Ridge Apartments,33.890535,-84.229309,ChIJY_zGjQGn9YgR993zcL4ysmw,30340, ,3214 Valleybluff Dr, Doraville, GA 30340,https://maps.google.com/?cid=7832378495470919159,(770) 939-9430,1.31E+11,3.08054,3550.4107,1539.369995,,
756,Barclay At Dunwoody,33.929482,-84.299089,ChIJv5WapokJ9YgRrgJOmY3GRKQ,30338,http://barclaydunwoody.com/,4580 Barclay Dr, Dunwoody, GA 30338,https://maps.google.com/?cid=11836804032101221038,(770) 986-9091,1.31E+11,1.00157,3888.40983,2145.47998,,
307,Bass Lofts,33.764172,-84.352048,ChIJJ3YMCakG9YgRJ0uX3umnixw,30307,http://www.basslofts.com/,1080 Euclid Ave NE, Atlanta, GA 30307,https://maps.google.com/?cid=2056922277728439079,(844) 216-0903,1.31E+11,4.03052,5458.40089,1906.23999,,
521,Bch Grove Apartments,33.809163,-84.266175,ChIJbbApdyio9YgRDbu_pwV5Ooc,30033, ,3073 Cedar Creek Pkwy, Decatur, GA 30033,https://maps.google.com/?cid=9744233808965647117,(404) 292-2511,1.31E+11,1.64397,3948.40613,818.479004,,
662,Bedford Park Apartments,33.867467,-84.288335,ChIJAZ0KmD8I9YgRHdj_CD2GVcQ,30341,http://bedfordpark.smpmgt.com/,2739 Shallowford Rd, Atlanta, GA 30341,https://maps.google.com/?cid=14147361401156392989,(770) 451-6210,1.31E+11,2.39975,3774.40806,1605,,
819,Belcourt Apartments,34.028723,-84.313852,ChIJleYUZtV09YgRUWpcNn08mbM,30009,http://www.belcourtapts.com/,2200 Belcourt Pkwy, Roswell, GA 30076,https://maps.google.com/?cid=12941441512706435665,(866) 468-8552,1.31E+11,3.71411,4201.41402,884.370972,,
504,Bell Cheshire Bridge Apartments,33.813326,-84.354543,ChIJ8WTkOdgF9YgR80zz6-QWbxE,30324,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Cheshire-Bridge/,2124 Cheshire Bridge Rd NE, Atlanta, GA 30324,https://maps.google.com/?cid=1256247993526602995,(404) 929-9289,1.31E+11,5.04553,6411.40289,1196.199951,,
40,Bell Hartsfield,33.654695,-84.410599,ChIJh_Eywm799IgR3qN_J95sk9g,30354,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Hartsfield/,3640 S Fulton Ave, Atlanta, GA 30354,https://maps.google.com/?cid=15605936835170116574,(404) 209-8770,1.31E+11,5.8717,2011.3944,1026.77002,,
611,Bell Lenox Park,33.848071,-84.34779,ChIJVav4k6kI9YgRW0cuV9IUq9U,30326,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Lenox-Park,100 Lenox Park Cir NE, Atlanta, GA 30319,https://maps.google.com/?cid=15396422644734510939,(404) 233-4959,1.31E+11,3.44585,9523.40462,1518.699951,,
840,Belmont At Park Bridge,34.062995,-84.244059,ChIJ624uq0ye9YgRygLOfX1hA5M,30005,http://www.belmont-apts.com/,150 Rockberry Ln, Alpharetta, GA 30005,https://maps.google.com/?cid=10593417940114997962,(770) 664-6502,1.31E+11,4.57967,2470.41786,1931.75,,
215,Berean Village,33.748697,-84.43377,ChIJb1_e700D9YgRnqW7aU6Fcfo,30314, ,230 Westview Pl SW, Atlanta, GA 30314,https://maps.google.com/?cid=18046351753678136734, ,1.31E+11,0.56335,2525.39727,643.395996,,
450,Berkshire Howell Mill,33.807957,-84.413099,ChIJafmGkB4F9YgRMRdnPXUerLA,30318,http://www.berkshirecommunities.com/apartments/ga/atlanta/howell-mill/,1950 Howell Mill Rd NW, Atlanta, GA 30318,https://maps.google.com/?cid=12730583735559722801,(404) 692-6196,1.31E+11,3.05035,4666.40055,1784.219971,,
451,Berkshire Howell Mill,33.807957,-84.413099,ChIJW0mGkB4F9YgRHMJuzeSOl_A,30327,http://www.berkshirecommunities.com/apartments/ga/atlanta/berkshire-howell-mill/,1950 Howell Mill Rd, Atlanta, GA 30318,https://maps.google.com/?cid=17336482403936289308,(404) 692-6196,1.31E+11,3.05035,4666.40055,1784.219971,,
600,Berkshire Terminus,33.845775,-84.37128,ChIJSSvHx_UF9YgRzYa4eSjKZ54,30355,http://www.berkshireterminus.com/,NE, 20 Terminus Pl #1100, Atlanta, USA,https://maps.google.com/?cid=11414314055783450317,(866) 646-5974,1.31E+11,29.36191,10272.40373,1158.910034,
609,Berkshires at Lenox Park,33.846656,-84.343941,ChIJizqDCagI9YgRwPi_ppiBS3o,30319,http://www.berkshirecommunities.com/apartments/ga/atlanta/the-berkshires-at-lenox-park/,2124 Gables Dr NE, Atlanta, GA 30319,https://maps.google.com/?cid=8812279588513118400,(404) 445-6493,1.31E+11,3.44585,9523.40462,1518.699951,,
266,Bethel Towers,33.756223,-84.38083,ChIJ27wrj4kD9YgRhOeEudS5Q6I,30303, ,Jesse Hill Jr Dr NE, Atlanta, GA 30303,https://maps.google.com/?cid=11692393380880639876, ,1.31E+11,67.39808,5663.39971,678.637024,,
355,Biltmore at Midtown Apartments,33.777921,-84.386706,ChIJr7zKzGcE9YgRruPzIkImKgc,30332,http://www.biltmoreatmidtown-apts.com/,855 West Peachtree St NW, Atlanta, GA 30308,https://maps.google.com/?cid=516267172783449006,(404) 888-0822,1.31E+11,37.02319,5914.40034,2004.089966,,
562,Birch Run Estates,33.819172,-84.237869,ChIJQwol72eo9YgRtFX2_nxi7Ho,30021,http://www.birchrunapts.com/,1204 Brockett Rd, Clarkston, GA 30021,https://maps.google.com/?cid=8857562856123946420,(404) 299-3565,1.31E+11,0.41279,2992.40761,959.35199,,
11,Biscayne Apartments,33.609377,-84.474774,ChIJbctwoA3j9IgR_GPiMx6F1U8,30349,http://www.biscayneapt.com/,5401 Old National Hwy, College Park, GA 30349,https://maps.google.com/?cid=5752650463801664508,(404) 692-6393,1.31E+11,1.80196,1674.39013,886.552002,,
311,Block Lofts,33.766297,-84.362501,ChIJfwKa-AQE9YgRs7NInEFdM7I,30312,http://www.blockloftsapartments.com/,747 Ralph McGill Blvd NE, Atlanta, GA 30312,https://maps.google.com/?cid=12840709498939683763,(404) 907-2374,1.31E+11,7.30988,5701.40045,976.541992,,
345,Braden Fellman Group Ltd,33.773491,-84.356939,ChIJla9vKxwE9YgRen6YxjbRidk,30306,http://bradenfellman.com/,931 Ponce De Leon Ave NE, Atlanta, GA 30306,https://maps.google.com/?cid=15675290011230043770,(404) 876-6432,1.31E+11,3.91468,5412.40123,1918.380005,,
621,Bradford Park Apartments,33.835994,-84.209918,ChIJjVWL-p6o9YgRQ7IoDu53-wc,30084, ,1839 Fellowship Rd #C, Tucker, GA 30084,https://maps.google.com/?cid=575185241743340099,(770) 939-3178,1.31E+11,3.60781,4618.40966,849.638977,,
65,Brandywine Townhouses,33.673919,-84.391402,ChIJnRF9234C9YgRpHeUKuIBMvo,30388,http://www.brandywinetownhouses.com/,85 Mount Zion Rd SW, Atlanta, GA 30354,https://maps.google.com/?cid=18028474329206126500,(404) 363-4670,1.31E+11,1.77838,2032.39588,766.952026,,
389,Braude Consulting Group,33.785,-84.38727,ChIJf8HolFwE9YgRI7_Vef1MlSA,30357,http://braudeconsultinggroup.com/,1109 West Peachtree St NW, Atlanta, GA 30309,https://maps.google.com/?cid=2347867432298069795,(404) 216-6217,1.31E+11,34.69863,6089.40072,1979.680054,,
86,Brentwood Creek,33.700815,-84.450652,ChIJgQQN0zsd9YgRdx3W44xAI44,30311,http://www.brentwoodcreekapartments.com/,1935 Alison Ct SW, Atlanta, GA 30311,https://maps.google.com/?cid=10242100951432699255,(404) 768-6344,1.31E+11,0.65366,1861.39482,497.381012,,
525,Briar Patch Apartments,33.81732,-84.33573,ChIJz8w6MGoG9YgRDRiFURwaLns,30322, ,2182 Briarcliff Rd NE, Atlanta, GA 30329,https://maps.google.com/?cid=8876060624522909709,(404) 633-2680,1.31E+11,3.069,5691.40369,1656.650024,,
568,Briarcliff Apartments,33.830303,-84.325313,ChIJjWWNUjoG9YgRJ1Rmz-ZYpT8,30329,http://www.thebriarcliffapts.com/,7000 Briarcliff Gables Cir NE, Atlanta, GA 30329,https://maps.google.com/?cid=4586169543892030503,(404) 325-0321,1.31E+11,7.55714,5186.40496,1274.199951,,
556,Briarhill Apartments,33.826112,-84.339423,ChIJJazUEhMG9YgRFfkfCsINlQA,30324,http://www.briarhillapts.com/,1470 Sheridan Rd NE, Atlanta, GA 30324,https://maps.google.com/?cid=41954898574571797,(404) 634-5891,1.31E+11,9.18307,6129.40393,1649.530029,,
471,Bridge Side Apartments,33.81583,-84.451945,ChIJvaEdI9sa9YgRo6qumphfI2M,30318, ,1955 La Dawn Ln NW, Atlanta, GA 30318,https://maps.google.com/?cid=7143658542974544547, ,1.31E+11,2.8189,2686.3992,1725.709961,,
592,Broadstone Court Apartments,33.839768,-84.371467,ChIJp2dJv_MF9YgRGz4wGK8vpTM,30355,http://www.broadstonecourt.com/?utm_source=local&utm_medium=organic&utm_content=GMB&utm_campaign=GTMA,3097 Maple Dr NE, Atlanta, GA 30305,https://maps.google.com/?cid=3721433096163180059,(404) 869-0303,1.31E+11,21.74632,10104.40315,1214.459961,,
53,Brookfield Apartments,33.670977,-84.459062,ChIJVRJEJ6Di9IgRT7ovOQIj0zo,30344,http://www.brookfieldapartmenthomes.com/,3072 Washington Rd #17, East Point, GA 30344,https://maps.google.com/?cid=4238770166742104655,(404) 692-7546,1.31E+11,0.34164,1928.39336,799.429016,,
678,Brookleigh Flats,33.892075,-84.323909,ChIJtfXe3xwJ9YgRFEn6HZP8pfo,30319,http://brookleighflats.com/,3450 Blair Cir NE, Atlanta, GA 30319,https://maps.google.com/?cid=18061119589432576276,(770) 451-8812,1.31E+11,1.38783,4863.40758,1731.569946,,
98,Brookside Park Apartments,33.701008,-84.406268,ChIJg4HcGe4C9YgRj2tYmxB_KmA,30315,http://www.brooksideparkatlapts.com/,565 St Johns Ave SW, Atlanta, GA 30315,https://maps.google.com/?cid=6929490685965396879,(855) 980-6829,1.31E+11,1.6616,2068.39615,485.868988,,
473,Brookwood Valley,33.809986,-84.38936,ChIJ-yHZcakF9YgR96F6tNGnSBQ,30309,http://www.brookwoodvalley.com/,2035 Peachtree Rd, Atlanta, GA 30309,https://maps.google.com/?cid=1461602598199665143,(404) 352-1013,1.31E+11,13.31361,5687.40143,926.062988,,
445,Bryson Square at City Park,33.803508,-84.401927,ChIJHc0D7f0E9YgRPOvxvVKCL24,30309,http://www.brysonsquare.com/,225 26th St NW, Atlanta, GA 30309,https://maps.google.com/?cid=7939707959963151164,(404) 870-9709,1.31E+11,3.05035,4666.40055,1784.219971,,
19,Buckingham Court Apartments,33.631996,-84.491218,ChIJoYQ7eU3i9IgR427u5u0AGYU,30337, ,4550 Washington Rd, Atlanta, GA 30349,https://maps.google.com/?cid=9590697903243816675,(404) 766-4882,1.31E+11,0.56442,1641.39039,618.692017,,
48,Bullock Habersham Townhomes,33.666648,-84.465679,ChIJ9QrSBZzi9IgRmKHq1RmBb-w,30344,http://rjamesproperties.com/properties/bullock-habersham-townhomes/,3251 Washington Rd, East Point, GA 30344,https://maps.google.com/?cid=17036977863328965016,(404) 766-8391,1.31E+11,0.32328,1938.3929,1018.640015,,
692,Calibre Springs,33.907127,-84.383218,ChIJLdd1YO4O9YgRiABzf52RPVM,30342,http://www.calibresprings.com/,800 Lake Placid Dr NE, Atlanta, GA 30342,https://maps.google.com/?cid=5998110384361504904,(404) 250-4300,1.31E+11,2.60163,4233.40553,1427.26001,,
524,Calibre Woods,33.815289,-84.31689,ChIJSV9tUUwG9YgRsrL0aEx5jTo,30322,http://www.calibrewoods.com/,2075 Lavista Rd, Atlanta, GA 30329,https://maps.google.com/?cid=4219161795001365170,(404) 634-4259,1.31E+11,5.8101,4305.40424,1151.280029,,
581,Calvin Court,33.83778,-84.371796,ChIJVVVVVYUF9YgRvn7odjRhslI,30355,http://www.calvincourt.org/,479 East Paces Ferry Rd NE, Atlanta, GA 30305,https://maps.google.com/?cid=5958932134925729470,(404) 261-1223,1.31E+11,21.74632,10104.40315,1214.459961,,
191,Cambridge Heights,33.707895,-84.140433,ChIJs9jCe6yt9YgRJatJdMYPUj4,30038,http://www.liveatcambridgeheights.com/,6136 Hillandale Dr, Lithonia, GA 30058,https://maps.google.com/?cid=4490669123470732069,(770) 981-6323,1.31E+11,0.16023,1821.40635,1248.829956,,
725,Cambridge Square Townhouses,33.910914,-84.262426,ChIJw-p-tV2n9YgRY--4wxRulKA,30340,http://rjamesproperties.com/,3061 Oakcliff Rd, Doraville, GA 30340,https://maps.google.com/?cid=11570994378083725155,(770) 457-8222,1.31E+11,1.73419,4174.41054,1014.580017,,
444,Camden Brookwood Apartments,33.802936,-84.397144,ChIJdddL5P8E9YgRGF4z_2cw4k0,30309,https://www.camdenliving.com/atlanta-ga-apartments/camden-brookwood,147 26th St NW, Atlanta, GA 30309,https://maps.google.com/?cid=5612101308878380568,(404) 541-0805,1.31E+11,16.90521,5574.40093,2203.870117,,
729,Camden Creekstone Apartments,33.919341,-84.307741,ChIJ66EU7pwJ9YgRHv9QJuGW0UU,30341,https://www.camdenliving.com/atlanta-ga-apartments/camden-creekstone,1945 Savoy Dr, Atlanta, GA 30341,https://maps.google.com/?cid=5030968152504205086,(770) 220-0964,1.31E+11,1.41841,5114.40851,2128.090088,,
860,Camden Deerfield Apartments,34.104254,-84.266008,ChIJj63rRwGe9YgRexIL7p0z-sc,30004,https://www.camdenliving.com/alpharetta-ga-apartments/camden-deerfield,13200 Summit Blvd, Alpharetta, GA 30004,https://maps.google.com/?cid=14409886711121908347,(770) 754-0700,1.31E+11,3.02486,2243.41908,2347.530029,,
736,Camden Dunwoody Apartments,33.922633,-84.305013,ChIJ6__uyYQJ9YgRD_9d1CwTQNE,30338,https://www.camdenliving.com/dunwoody-ga-apartments/camden-dunwoody,10 Peachford Cir, Dunwoody, GA 30338,https://maps.google.com/?cid=15078072635698839311,(770) 220-0040,1.31E+11,3.77977,4383.40942,1874.380005,,
331,Camden Midtown Atlanta Apartments,33.772233,-84.378778,ChIJeVwPTGwE9YgRVoLQt21YZ7Y,30332,https://www.camdenliving.com/atlanta-ga-apartments/camden-midtown-atlanta,265 Ponce De Leon Ave NE, Atlanta, GA 30308,https://maps.google.com/?cid=13143571265762656854,(404) 347-9200,1.31E+11,31.05983,5928.40027,1376.790039,,
596,Camden Paces Apartments,33.843735,-84.382324,ChIJE-U2EIkF9YgREEP6gYxczsU,30355,https://www.camdenliving.com/atlanta-ga-apartments/camden-paces,77 E Andrews Dr NW, Atlanta, GA 30305,https://maps.google.com/?cid=14253431629220037392,(404) 657-4323,1.31E+11,9.90896,7953.40322,1575.25,,
597,Camden St. Clair Apartments,33.837947,-84.314917,ChIJc5-eQywG9YgRZ8kcLMDCC8k,30329,https://www.camdenliving.com/atlanta-ga-apartments/camden-st-clair,3000 Briarcliff Rd NE, Atlanta, GA 30329,https://maps.google.com/?cid=14486886756996925799,(404) 327-9555,1.31E+11,7.55714,5186.40496,1274.199951,,
275,Camden Vantage Apartments,33.758383,-84.374713,ChIJE-SougoE9YgRYW_BhuDXiUE,30312,https://www.camdenliving.com/atlanta-ga-apartments/camden-vantage,180 Jackson St NE, Atlanta, GA 30312,https://maps.google.com/?cid=4722543043608145761,(404) 221-0360,1.31E+11,67.39808,5663.39971,678.637024,,
