apartment_name,latitude,longitude,place_id,zipcode,website,property_address,map_url,phone
Midway Manor Apartments,33.763895,-84.253521,ChIJawGa8O2p9YgRudHk1H_URzY,30032,,"3626 Midway Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=3911328446892265913,(404) 284-9605
Redan Cove Apartments,33.760177,-84.236952,ChIJaX1HTISp9YgRkZn33Z2aGvI,30032,http://rjamesproperties.com/properties/redan-cove/,"3737 Redan Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=17445426109397571985,(404) 289-7618
Laurel Mill Apartments,33.7108271,-84.2910798,ChIJc6fHSvUA9YgRLFGdwM8T2NM,30032,,"2566 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=15264972719982989612,(404) 241-6290
Royal Manor,33.7627022,-84.2587369,ChIJF1snEfCp9YgRn12OmCRDMMo,30032,,"3900 Memorial Dr, Decatur, GA 30032, USA",https://maps.google.com/?cid=14569218619000905119,(404) 289-8307
Wynhollow Apartments,33.7342145,-84.2325478,ChIJF8I7-jOq9YgRjgmYYcYTfBE,30032,https://www.facebook.com/wynhollow?fref=nf,"3859 Austin Cir, Decatur, GA 30032, USA",https://maps.google.com/?cid=1259903738518702478,(404) 600-8720
Waterford Manor Apartments,33.7551588,-84.2389594,ChIJGRg2kYip9YgRtwLIs7zxvAU,30032,http://www.waterfordmanor.net/,"4015 Covington Hwy, Decatur, GA 30032, USA",https://maps.google.com/?cid=413471058583618231,(404) 288-1743
Valley Bridge Apartments,33.736767,-84.256948,ChIJiU_cnRGq9YgRw-RRf4jLT2Y,30032,,"3937 Glenwood Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=7372334902140855491,(404) 284-8390
Maple Walk Apartments,33.7607806,-84.2555763,ChIJK44PoPGp9YgRaR05igb0h04,30032,,"1160 Maple Walk Cir, Decatur, GA 30032, USA",https://maps.google.com/?cid=5658759765740297577,(404) 566-9211
Columbia Candler Forest,33.727087,-84.281501,ChIJmVkaQpcA9YgRhlIlB8xPvSQ,30032,http://www.columbiares.com/property/candler-forrest-apartments,"2145 Candler Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=2647359893675528838,(678) 904-3174
The Woodridge Apartment Homes,33.711728,-84.2921347,ChIJoQRIL_UA9YgR-wDhAi5USQo,30032,http://www.thewoodridge.com/,"2567 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=741216170272686331,(404) 212-9721
Whispering Pines Apartments,33.717914,-84.276599,ChIJPVq7WIQA9YgRwzGJ4qWvKb4,30032,http://www.whispering-pines-apartments.com/,"2784 Kelly Lake Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=13702676468256551363,(404) 244-6352
Peachcrest Gardens,33.739046,-84.2504354,ChIJxUEYNBaq9YgRMfl-zEnGAjQ,30032,,"4100 Glenwood Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=3747775860191459633,(404) 288-4074
Rainbow Forest Apartments,33.7069824,-84.2642299,ChIJyfqen4Cq9YgRKKTtlgKVQAk,30032,http://www.rainbowforestapts.com/,"3100 Rainbow Forest Cir, Decatur, GA 30034, USA",https://maps.google.com/?cid=666696583205463080,(404) 243-0646
Columbia Place Apartments,33.739351,-84.254639,ChIJyQ_tzhCq9YgR1iwV9g0hC8s,30032,,"1776 S Columbia Pl, Decatur, GA 30032, USA",https://maps.google.com/?cid=14630824158290062550,(404) 288-9461
Oak Tree Villas,33.7689291,-84.2471329,ChIJz0PsnJSp9YgRmKa6_4kxzug,30032,http://www.oaktreevillas.com/,"3465 Kensington Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=16775400130772379288,(404) 692-7469
The Park on Candler Apartment Homes,33.7140044,-84.2777238,ChIJzQKffYYA9YgRM4WaW93hsTw,30032,http://www.theparkoncandlerapartments.com/,"2571 Candler Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=4373525053994337587,(404) 243-1100
Park Summit Apartments,33.793542,-84.2796227,ChIJ1w6V2nkH9YgRfoyeut2NnnM,30033,http://www.parksummitapts.com/,"2778 N Decatur Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=8331252344140237950,(404) 508-1117
Williamsburg,33.80847,-84.3028999,ChIJ7Zcclq8H9YgRXBNEXSD5W4k,30033,http://www.rentatwilliamsburg.com/,"1060 N Jamestown Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=9897778523475809116,(888) 884-8728
Five Oaks Apartments,33.819999,-84.249528,ChIJ89lsRhWo9YgR1WXZIWMvsvo,30033,http://fiveoaksapts.com/,"1200 Montreal Rd E, Tucker, GA 30084, USA",https://maps.google.com/?cid=18064553158152644053,(770) 938-2055
Bch Grove Apartments,33.8091632,-84.2661753,ChIJbbApdyio9YgRDbu_pwV5Ooc,30033,,"3073 Cedar Creek Pkwy, Decatur, GA 30033, USA",https://maps.google.com/?cid=9744233808965647117,(404) 292-2511
Woodland Hills Apartment Homes,33.809046,-84.292149,ChIJD_T9DpgH9YgRdHDgyLLY9zM,30033,http://www.liveatwoodlandhills.com/,"3471 N Druid Hills Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=3744699877567787124,(404) 634-9462
Shamrock Place Apartments,33.8151904,-84.2709403,ChIJf2yMEIoH9YgR7r85CHaUjpY,30033,http://www.nelkinrealestate.com/shamrockplace.php,"2312 Lawrenceville Hwy, Decatur, GA 30033, USA",https://maps.google.com/?cid=10848771787047157742,(404) 636-7119
The Orleans of Decatur Apartments,33.795909,-84.27964,ChIJn-ghT3gH9YgRQKq0GL07JH4,30033,http://www.orleanswmp.com/,"2676 Reserve Ct, Decatur, GA 30033, USA",https://maps.google.com/?cid=9089455631289854528,(404) 292-0224
Gateway at Cedar Brook,33.7963092,-84.2653249,ChIJnZZRu9Sp9YgRItEbYRwj39Q,30033,http://www.mygatewayapts.com/,"3117 Cedar Brook Dr, Decatur, GA 30033, USA",https://maps.google.com/?cid=15339017460642468130,(404) 292-1931
Clairmont Crest Beautyshop,33.808519,-84.3088938,ChIJPwNYuq0H9YgRb8pixsQ3RdE,30033,,"1861 Clairmont Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=15079520245601454703,(404) 329-1857
Valley Place Apartments,33.8074254,-84.2659466,ChIJrXBoviio9YgRE347JP3qHF4,30033,http://www.krcvista.com/,"3324 Valley Brook Pl, Decatur, GA 30033, USA",https://maps.google.com/?cid=6781553511868628499,(404) 296-0548
Carriage Place Apartments,33.7980857,-84.2772382,ChIJt4E28ngH9YgRJ2LeI5b8fYg,30033,http://www.carriageplaceliving.com/,"401 Carriage Pl Ct, Decatur, GA 30033, USA",https://maps.google.com/?cid=9835294883024101927,
Paces Park Apartments,33.7951962,-84.2765141,ChIJV-GI4ngH9YgR7zedQikuyLg,30033,http://www.pacesparkwmp.com/,"100 Paces Park Dr, Decatur, GA 30033, USA",https://maps.google.com/?cid=13314943053067007983,(404) 294-1616
Misty Creek Apartments,33.8106943,-84.2602535,ChIJXzqoLCWo9YgRv4f5If_oT-E,30033,http://rjamesproperties.com/mistycreek,"3145 Misty Creek Dr, Decatur, GA 30033, USA",https://maps.google.com/?cid=16235451364178233279,(404) 299-3015
Valley Brook Crossing Apartments,33.8009825,-84.2641271,ChIJyzU0cCyo9YgRTqcvkkABtW4,30033,,"777 Valleybrook Xing, Decatur, GA 30033, USA",https://maps.google.com/?cid=7977283691798832974,(404) 299-9305
Creekside Vista,33.7013574,-84.2617643,ChIJ49vEyoWq9YgRGSkkj02BzgY,30034,http://www.creeksidevistaapartments.com/,"3100 Lumby Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=490471579543939353,(404) 212-9669
Pine Village East,33.7027763,-84.2712926,ChIJ74fuqHgA9YgR2ACJfAsur4Q,30034,http://www.pinevillageeast.com/,"2889 Panthersville Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=9560911160799723736,(404) 243-3828
Parkway Grand Apartment Homes,33.6778704,-84.2332738,ChIJa6STnSMH9YgRwgOpjJSQPUU,30034,http://www.parkwaygrand.com/,"100 Woodberry Pl, Decatur, GA 30034, USA",https://maps.google.com/?cid=4989302929885823938,(770) 987-8830
Edgewater Vista Apartments,33.7003645,-84.2610045,ChIJadgm7oWq9YgRABV6tBaZcyE,30034,http://www.ewvapts.com/,"3110 Lumby Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=2410438548369577216,(404) 241-3947
Orchard Walk Apartments,33.6969603,-84.2617499,ChIJFa7Uypqq9YgRmukoCJ-KNRo,30034,http://orchardwalkapts.com/,"3800 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=1888568034393123226,(404) 243-8585
Thornberry Apartments,33.6943794,-84.2937524,ChIJGbQZOUIA9YgRs9dfSJer0Qk,30034,,"2435 Aylesbury Loop, Decatur, GA 30034, USA",https://maps.google.com/?cid=707535282716530611,(404) 212-0310
Snapwoods Apartments,33.7094006,-84.204467,ChIJHeKa456r9YgR1wwtRMy__HI,30034,http://www.cflane.com/id/757/snapwoods-apartments-decatur-ga-30035,"4521 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=8285708298492906711,(770) 987-2775
Aspen Woods,33.702767,-84.2763229,ChIJi3vE83sA9YgRxNR08_wln74,30034,http://aspenwoods.smpmgt.com/,"3379 Flat Shoals Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=13735739156849808580,(404) 241-2472
Forest At Columbia,33.7148179,-84.2544293,ChIJjeoI8Waq9YgR-Q4Mr3jWaiE,30034,,"2505 Columbia Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=2407972764604174073,(404) 289-9661
Serenade Apartments,33.696677,-84.2671249,ChIJKboj15yq9YgRgH03djynPxQ,30034,http://www.serenadeapartments.com/,"3859 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=1459068682414554496,(404) 243-1440
Wellington Court,33.6980299,-84.2621715,ChIJM-QEOYWq9YgR9kTgczjh6dk,30034,,"3760 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=15702329208382440694,(404) 241-0178
Crystal Point Apartments,33.6934459,-84.2562854,ChIJp-v_dJGq9YgRm9umWDk5D7k,30034,,"Peppertree Cir, Decatur, GA 30034, USA",https://maps.google.com/?cid=13334939940130577307,(404) 243-9095
The Village at Wesley Chapel Apartments,33.7089282,-84.2118896,ChIJpzUb_aar9YgRfDmreg5swfY,30034,http://www.jamcoproperties.com/contact_leasing/22/The-Village-at-Wesley-Chapel-Apartments,"4336 Pleasant Point Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=17780611613278812540,(888) 656-0332
Highland Club,33.7119022,-84.2916529,ChIJxejRMPQA9YgRA73Qq7psSf0,30034,,"2567 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=18251238513897946371,(404) 212-9723
Creekside Forrest,33.7135163,-84.2646119,ChIJYTruAXyq9YgR44JjT0ICAkU,30034,,"3000 Ember Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=4972539422393467619,(404) 244-6114
Retreat At Madison Place LLC,33.7501261,-84.2296416,ChIJ4wfekyqq9YgRQ95J9dnENVU,30035,,"3907 Redwing Cir, Decatur, GA 30035, USA",https://maps.google.com/?cid=6140030107391745603,(404) 289-8393
Villas of Friendly Heights,33.70957,-84.202256,ChIJAQAAAJSr9YgRAWUFouGmORU,30035,,"1300 Friendly Heights Blvd, Decatur, GA 30035, USA",https://maps.google.com/?cid=1529437036485108993,(770) 322-8700
Redan Village,33.7608109,-84.233249,ChIJB7Zt3ISp9YgR6QsN_iMncuM,30035,http://rjamesproperties.com/properties/redan-village-apartments/,"3829 Redan Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=16389205029494262761,(404) 289-5638
Hidden Woods,33.7340213,-84.2267915,ChIJeaBOX8ur9YgRt063AJRafvQ,30035,,"4655 Glenwood Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=17617618384033631927,(678) 927-9487
Covington Glen Apartments,33.726811,-84.1793847,ChIJF8fVOHOs9YgRo_NlQrsUHNQ,30035,http://www.southwoodrealty.com/covingtonglen.htm,"5816 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=15284114029894038435,(770) 593-4958
Colony Ridge Apartments,33.7375628,-84.2420568,ChIJgWUsoTuq9YgRXyvazKBa3Mw,30035,,"4373 Glenwood Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=14761773325291760479,(404) 549-6581
Valleyfield Apartments,33.729653,-84.193534,ChIJIRQgAvOr9YgR1ct0V7BCAEU,30035,http://rjamesproperties.com/properties/valley-field-apartments/,"5421 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=4972047313765977045,(770) 981-9369
East Perimeter Pointe Apartments,33.711655,-84.187954,ChIJj7qsJoer9YgR0CBB1g0txeg,30035,http://www.eastperimeterpointe.com/,"4946 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=16772861924663697616,(844) 333-3661
The Cedars of Chalet,33.7104435,-84.1896897,ChIJK4SiyoOr9YgRMMjLVN5uRq0,30035,,"2 Shell Bark Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=12485788918115715120,(770) 987-9495
Chapel Run Apartments,33.7116492,-84.2058607,ChIJMevdr5ir9YgRPUGFTgS1E8Q,30035,http://www.chapelrunapartments.com/,"4522 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=14128835486093230397,(770) 808-5777
Wesley Club Apartments,33.7098894,-84.2198395,ChIJNy6_4air9YgR5IM9wH-L0wY,30035,http://www.wesleyclubapts.com/,"4103 Wesley Club Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=491890165115880420,(404) 284-4660
Crestview Apartment,33.7154332,-84.1911899,ChIJr9j5_IWr9YgRFCiOCzIopEg,30035,,"6907 Treecrest Pkwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=5234352862318700564,(770) 987-7576
Heritage Reserve Apartments,33.7098684,-84.190933,ChIJsW-etYar9YgR3JQEEeoA1S4,30035,http://www.heritagereserveapts.com/,"10 Creste Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=3374604501091914972,(770) 593-0492
Friendly Hills Apartments,33.7121828,-84.2045923,ChIJWX-jz56r9YgRQI_5LPpYaBQ,30035,http://www.friendlyhillsga.com/,"10 Friendly Hills Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=1470523109856087872,(770) 981-0256
KRC Ridge,33.743065,-84.221324,ChIJYau3ctGr9YgRO2WfwdedTRc,30035,http://www.krcridge.com/,"4565 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=1679171786071041339,(404) 289-5380
Autumn Cove,33.7071408,-84.137999,ChIJ_VYXWqmt9YgRQbwN72OSrxk,30038,,"6200 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=1850858929782635585,(770) 981-5460
Creekside Corners,33.6968585,-84.1716188,ChIJ1Rej8o6s9YgR7RvxImNzfsY,30038,http://hpicreeksidecorners.com/,"5301 W Fairington Pkwy, Lithonia, GA 30038, USA",https://maps.google.com/?cid=14302996336200457197,(770) 323-2265
37 Treeview Apartment,33.6962445,-84.1573444,ChIJ2VoUGPGs9YgRLfmx5k-i_8I,30038,http://www.37treeview.com/contact_us/,"37 Tree View Dr, Lithonia, GA 30038, USA",https://maps.google.com/?cid=14051127826475776301,(770) 981-6020
Walden Brook Apartments,33.702751,-84.159661,ChIJ33i_PPas9YgR0bD8zLjRmuU,30038,http://www.waldenbrookapts.com/,"100 Walden Brook Dr, Lithonia, GA 30038, USA",https://maps.google.com/?cid=16544766772742238417,(866) 591-9967
Lexington On the Green,33.7055058,-84.1513758,ChIJ38NHq1es9YgR5haGeEbD9kU,30038,http://www.lexingtononthegreen.net/,"5850 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=5041431540325029606,(770) 808-1181
The Retreat at Stonecrest,33.7039449,-84.110756,ChIJ4Wdo3oKt9YgRWP15w0mHl6c,30038,http://www.retreatatstonecrestapts.com/,"40 Amanda Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=12076269676699188568,(770) 482-3887
Chelsea Place Apartments,33.717531,-84.112315,ChIJ8XPA3pGt9YgR9Y9VqDal6N4,30038,http://www.livewellchelseaplace.com/chelsea-place-lithonia-ga,"2361 Parc Chateau Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=16062269725187870709,(770) 482-2530
Ashley Vista Apartments,33.708272,-84.145822,ChIJ9w7_U6ut9YgRBxfkyYnhPgI,30038,http://www.ashleyvista.com/,"100 Camellia Ln, Lithonia, GA 30058, USA",https://maps.google.com/?cid=161814618545854215,(770) 766-7972
THE HILLS AT FAIRINGTON,33.697851,-84.1450418,ChIJfaPqbf6s9YgRTOTOHwMXArg,30038,https://www.mercyhousing.org/GA-Hills-At-Fairington,"5959 Fairington Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=13259185555118154828,(770) 981-8233
Highland Greens Apartments,33.7005458,-84.1604048,ChIJiVocNfSs9YgRukeg2tVdFXw,30038,,"421 Meadowood Dr, Lithonia, GA 30038, USA",https://maps.google.com/?cid=8941155808291342266,(770) 981-5452
Wesley Providence Apartments,33.6946455,-84.1058187,ChIJJWhZhY-y9YgRnIdLcvwVpO0,30038,http://www.wesleyprovidence.com/,"100 Wesley Kensington Cir, Lithonia, GA 30038, USA",https://maps.google.com/?cid=17123835857162962844,(678) 274-6421
Wesley Stonecrest Apartments,33.682951,-84.0963037,ChIJJWhZhY-y9YgRr3edyRXAYOY,30038,http://www.wesleystonecrest.com/,"100 Wesley Stonecrest Cir, Lithonia, GA 30038, USA",https://maps.google.com/?cid=16600479426297034671,(678) 274-6945
Windwood forest Apartments,33.7081934,-84.1364992,ChIJs3qhxa6t9YgRPivmGWr_brE,30038,,"6250 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=12785437223317547838,(770) 981-8803
Cambridge Heights,33.7078952,-84.1404326,ChIJs9jCe6yt9YgRJatJdMYPUj4,30038,http://www.liveatcambridgeheights.com/,"6136 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=4490669123470732069,(770) 981-6323
The Oaks at Stonecrest,33.7049125,-84.1171577,ChIJu8Q6nZ6t9YgR2nJTQ57Mopg,30038,,"2795 Evans Mill Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=10998578220098613978,(770) 482-1429
Devon Place,33.7003042,-84.1594576,ChIJv_KQNPSs9YgR5u6cToogCFE,30038,http://www.devonplaceapartments.com/,"421 Meadowood Dr, Lithonia, GA 30038, USA",https://maps.google.com/?cid=5838952695282331366,
Harvard Place Apartments,33.705753,-84.135514,ChIJW4RVHamt9YgRq1BuNrvve74,30038,http://www.harvardplaceatlapts.com/,"6256 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=13725827876692840619,(855) 980-6013
Creekside Crossing Apartment Homes,33.696234,-84.17465,ChIJW7P-eo-s9YgRWAgS3L0rDm4,30038,http://www.creeksidecrossingapts.com/,"G & E Apartment Reit Creekside, 100 Cavalier Crossing, Lithonia, GA 30038, USA",https://maps.google.com/?cid=7930324088287004760,(770) 808-0860
Wesley Kensington Apartment Homes,33.6800298,-84.0993495,ChIJY1VVVSWt9YgRe1AFJFy4i4E,30038,http://www.wesleykensington.com/,"100 Wesley Kensington Cir, Lithonia, GA 30038, USA",https://maps.google.com/?cid=9334757358536315003,(770) 783-3503
The Columns at Killian Hill,33.834653,-84.063852,ChIJFfZShIG69YgR6yUwlemCfIQ,30039,http://www.columnsapartments.com/apartments/ga/snellville/the-columns-at-killian-hill/index.aspx?p=1,"2300 Country Walk, Snellville, GA 30039, USA",https://maps.google.com/?cid=9546649249860560363,(770) 982-0098
Green Leaf at Killian Hill Apartments,33.8356511,-84.0668817,ChIJt8csqHiw9YgRRd01X_uqHDs,30039,,"1501 Wiloaks Dr, Snellville, GA 30039, USA",https://maps.google.com/?cid=4259467344196525381,
Killian Hill Apartments,33.8354395,-84.0666961,ChIJzdZ92oK69YgROVYNvAZb68w,30039,http://www.cflane.com/id/1597/killian-hill-apartments-snellville-ga-30039,"1501 Wiloaks Dr, Snellville, GA 30039, USA",https://maps.google.com/?cid=14765995887747225145,(678) 691-8710
Woodcrest Village Apartments,33.71987,-84.144819,ChIJ4UGCXUus9YgRyK9cTdilmqw,30058,,"2535 Woodcrest Walk, Lithonia, GA 30058, USA",https://maps.google.com/?cid=12437435669366484936,(844) 237-3493
Villas On Main,33.707938,-84.111535,ChIJExuMM5ut9YgR5SxO7GwF0_U,30058,http://www.villasonmainga.com/,"6813 Main St, Lithonia, GA 30058, USA",https://maps.google.com/?cid=17713507724757445861,(770) 482-7557
Arbor Crossings Apartments,33.7112766,-84.1352394,ChIJKWiXpbGt9YgRgUUIEKTxvR4,30058,http://www.arborcrossings.com/,"10 Arbor Crossing Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=2215192278682060161,(770) 981-5471
Terrace At Parkview,33.7126133,-84.1109247,ChIJkwPPVoWt9YgRM239E0g67aU,30058,https://www.mercyhousing.org/southeast-terraces-at-parkview,"6800 Parkview Trail, Lithonia, GA 30058, USA",https://maps.google.com/?cid=11956276666985966899,(770) 484-7580
The Reserve Apartments,33.7040425,-84.1588611,ChIJs8JQ0Vis9YgRPq6_ryxqBNk,30058,,"5650 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=15637740546296884798,(770) 593-2040
Grovewood Park Apartments,33.7077962,-84.1385987,ChIJu2ULG6yt9YgREMZml7a4IFo,30058,,"6170 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=6494393757031908880,(770) 808-4431
Alexander at Stonecrest Apartments,33.7686349,-84.0790565,ChIJWwajkr-x9YgRqaaIZraLxgg,30058,http://www.alexanderatstonecrest.com/,"100 Leslie Oaks Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=632346413212673705,(770) 482-7759
Haverly At Stone Mountain,33.7988176,-84.2034567,ChIJ2RkUA9yo9YgR3lcIIswDQdo,30072,http://thehaverly.com/,"2700 Summit Creek Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=15726855549033666526,(404) 292-1800
KRC Bridge,33.8126716,-84.1915956,ChIJ9-FEZcmo9YgRKwFCJmR08YQ,30072,http://www.krcbridge.com/contact_us/,"1173 N Hairston Rd, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=9579565855881167147,(770) 469-2058
Linden Ridge Apartment Homes,33.8015101,-84.2175498,ChIJc9SPW-Oo9YgRIsKegGkqTnc,30072,http://www.jamcoproperties.com/contact_leasing/41/Linden-Ridge-Apartment-Homes,"5400 Memorial Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=8596855371314676258,(888) 415-7830
Shadow Trace Apartments,33.8070236,-84.1931888,ChIJI925Ks6o9YgRHjgqew8TF1E,30072,http://rjamesproperties.com/properties/shadow-trace-apartments/,"105 Trace Terrace, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=5843159998748309534,(404) 299-3614
Highland Forest,33.809717,-84.198031,ChIJicQCx8Wo9YgRwjdqkFQosow,30072,,"4719 Central Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=10138210054829651906,
